,YYYYMMDD,HHMMSS,MNG_NO,CPU,MEM,TEMP1,TEMP2,TEMP3,TEMP4,TEMP5,TEMP6,TEMP7,TEMP8,TEMP9,TEMP10,TEMP11,TEMP12,TEMP13,TEMP14,TEMP15,TEMP16,TEMP17,TEMP18,TEMP19,TEMP20,TEMP21,TEMP22
81,20180615,64500,218,9,23.33,31,29,31,36,29,44,28,61,45,63,52,52,65,29,32,39,30,60,61,40,35,50
82,20180615,65000,218,9,23.33,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,50
83,20180615,65500,218,10,23.33,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,34,50
84,20180615,70000,218,9,23.33,31,29,31,36,29,44,27,60,45,62,51,51,64,29,32,38,29,0,0,39,34,49
85,20180615,70500,218,10,23.33,30,28,31,35,28,44,27,60,45,62,51,51,64,29,32,38,29,60,61,39,34,49
86,20180615,71000,218,10,23.33,30,28,30,35,28,43,27,60,45,62,51,51,63,28,31,38,29,58,59,39,34,49
87,20180615,71500,218,9,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
88,20180615,72000,218,9,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,49
89,20180615,72500,218,10,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,49
90,20180615,73000,218,9,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,34,49
91,20180615,73500,218,10,23.33,30,28,30,35,28,43,26,60,44,62,50,50,63,28,31,37,29,58,59,38,33,48
92,20180615,74000,218,9,23.33,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,58,59,38,33,48
93,20180615,74500,218,9,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,33,48
94,20180615,75000,218,9,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,58,59,38,33,48
95,20180615,75500,218,10,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,58,59,38,33,48
96,20180615,80000,218,10,23.31,30,28,30,35,28,43,26,60,44,62,50,50,63,28,31,37,29,58,59,38,33,48
97,20180615,80500,218,10,23.31,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,0,0,38,33,48
98,20180615,81000,218,10,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,0,0,38,33,48
99,20180615,81500,218,10,23.33,29,27,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
100,20180615,82000,218,10,23.33,29,27,29,34,27,43,26,60,44,61,50,50,63,28,31,37,28,58,58,38,33,48
101,20180615,82500,218,10,23.33,29,27,29,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
102,20180615,83000,218,10,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,58,59,38,33,48
103,20180615,83500,218,10,23.33,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,0,0,38,34,48
104,20180615,84000,218,10,23.33,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
105,20180615,84500,218,10,23.33,30,28,30,35,28,43,27,60,45,62,51,51,63,29,32,38,29,58,59,39,34,49
106,20180615,85000,218,10,23.33,31,28,30,35,29,44,27,60,45,62,51,51,64,29,32,38,29,0,0,39,34,49
107,20180615,85500,218,10,23.33,31,29,31,36,29,44,27,60,45,62,51,51,64,29,32,38,30,0,0,39,34,49
108,20180615,90000,218,10,23.34,31,29,31,36,29,44,27,61,45,62,52,52,64,29,32,38,30,60,61,39,34,49
109,20180615,90500,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,49
110,20180615,91000,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,64,29,32,38,30,60,61,39,35,50
111,20180615,91500,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,65,29,32,39,30,60,61,40,35,50
112,20180615,92000,218,10,23.31,31,29,31,36,29,44,28,61,45,63,52,52,65,30,33,39,30,60,61,40,35,50
113,20180615,92500,218,10,23.31,31,29,31,36,29,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
114,20180615,93000,218,10,23.33,32,29,31,36,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
115,20180615,93500,218,10,23.33,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,0,0,40,35,50
116,20180615,94000,218,10,23.33,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
117,20180615,94500,218,10,23.34,32,30,32,37,30,45,28,62,46,63,53,53,65,30,33,39,31,62,62,40,35,50
118,20180615,95000,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
119,20180615,95500,218,10,23.34,31,29,31,36,29,45,28,61,46,63,52,52,65,30,33,39,30,62,62,40,35,50
120,20180615,100000,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,39,30,60,61,40,35,50
121,20180615,100500,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,0,0,39,35,50
122,20180615,101000,218,10,23.34,31,29,31,36,29,44,27,60,45,62,52,52,64,29,32,38,30,60,61,39,34,49
123,20180615,101500,218,10,23.34,30,29,31,36,29,44,27,60,45,62,51,51,64,29,32,38,29,60,61,39,34,49
124,20180615,102000,218,10,23.34,30,28,30,35,28,44,27,60,45,62,51,51,63,29,31,38,29,0,0,39,34,49
125,20180615,102500,218,11,23.34,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
126,20180615,103000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
127,20180615,103500,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,48
128,20180615,104000,218,10,23.31,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,34,48
129,20180615,104500,218,10,23.32,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,33,48
130,20180615,105000,218,10,23.32,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,58,59,38,33,48
131,20180615,105500,218,10,23.32,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
132,20180615,110000,218,10,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
133,20180615,110500,218,10,23.33,30,28,30,34,27,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
134,20180615,111000,218,10,23.33,29,27,29,34,27,43,26,60,44,61,50,50,63,28,31,37,28,58,58,38,33,48
135,20180615,111500,218,10,23.33,29,27,30,34,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
136,20180615,112000,218,10,23.33,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,29,58,59,38,33,48
137,20180615,112500,218,10,23.33,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,33,48
138,20180615,113000,218,10,23.34,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
139,20180615,113500,218,10,23.34,30,28,30,35,28,43,27,60,45,62,51,51,63,29,32,38,29,58,59,39,34,49
140,20180615,114000,218,10,23.34,31,28,30,35,29,44,27,60,45,62,51,51,64,29,32,38,29,0,0,39,34,49
141,20180615,114500,218,10,23.34,31,29,31,36,29,44,27,60,45,62,51,52,64,29,32,38,30,60,61,39,34,49
142,20180615,115000,218,10,23.34,31,29,31,36,29,44,27,61,45,63,51,51,64,29,32,38,30,60,61,39,34,49
143,20180615,115500,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,50
144,20180615,120000,218,10,23.31,31,29,31,36,29,44,28,61,45,63,52,52,64,29,32,38,30,0,0,39,35,49
145,20180615,120500,218,10,23.33,31,29,31,36,29,44,28,61,46,63,52,52,65,29,32,39,30,0,0,40,35,50
146,20180615,121000,218,10,23.33,31,29,31,36,29,44,28,61,45,63,52,52,65,30,32,39,30,0,0,40,35,50
147,20180615,121500,218,10,23.34,31,29,31,36,29,45,28,61,46,63,52,52,65,30,33,39,30,60,61,40,35,50
148,20180615,122000,218,10,23.34,31,29,31,36,29,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
149,20180615,122500,218,11,23.34,32,29,31,36,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
150,20180615,123000,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
151,20180615,123500,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
152,20180615,124000,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,53,65,30,33,39,31,60,61,40,35,50
153,20180615,124500,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
154,20180615,125000,218,10,23.34,31,29,31,36,29,45,28,61,46,63,52,52,65,30,32,39,30,60,61,40,35,50
155,20180615,125500,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,39,30,60,61,40,35,50
156,20180615,130000,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,49
157,20180615,130500,218,10,23.34,31,29,31,36,29,44,27,61,45,62,52,52,64,29,32,38,30,0,0,39,34,49
158,20180615,131000,218,10,23.34,31,29,31,36,29,44,27,60,45,62,51,51,64,29,32,38,29,60,61,39,34,49
159,20180615,131500,218,10,23.34,30,28,30,35,28,44,27,60,45,62,51,51,63,29,32,38,29,60,61,39,34,49
160,20180615,132000,218,10,23.31,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
161,20180615,132500,218,11,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,38,29,0,0,39,34,48
162,20180615,133000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,34,49
163,20180615,133500,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,34,48
164,20180615,134000,218,10,23.34,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,0,0,38,33,48
165,20180615,134500,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,33,48
166,20180615,135000,218,10,23.34,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
167,20180615,135500,218,10,23.34,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,0,0,38,33,48
168,20180615,140000,218,10,23.34,30,28,30,35,27,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
169,20180615,140500,218,10,23.34,29,27,29,34,27,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
170,20180615,141000,218,10,23.34,29,27,30,34,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
171,20180615,141500,218,10,23.34,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,58,59,38,33,48
172,20180615,142000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,48
173,20180615,142500,218,11,23.34,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,38,34,48
174,20180615,143000,218,10,23.34,30,28,30,35,28,43,27,60,44,62,51,51,63,29,32,38,29,0,0,39,34,49
175,20180615,143500,218,10,23.34,31,29,31,35,29,44,27,60,45,62,51,51,64,29,32,38,29,0,0,39,34,49
176,20180615,144000,218,10,23.34,31,29,31,36,29,44,27,60,45,62,51,51,64,29,32,38,30,0,0,39,34,49
177,20180615,144500,218,10,23.33,31,29,31,36,29,44,27,61,45,62,52,52,64,29,32,38,30,0,0,39,34,49
178,20180615,145000,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,49
179,20180615,145500,218,10,23.34,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,60,61,39,35,50
180,20180615,150000,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,64,29,32,39,30,60,61,40,35,50
181,20180615,150500,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,65,29,32,39,30,60,61,40,35,50
182,20180615,151000,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,65,30,33,39,30,62,62,40,35,50
183,20180615,151500,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,65,30,33,39,30,60,61,40,35,50
184,20180615,152000,218,10,23.34,32,29,31,36,29,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
185,20180615,152500,218,11,23.34,32,29,31,36,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
186,20180615,153000,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
187,20180615,153500,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,30,60,61,40,35,50
188,20180615,154000,218,10,23.34,32,30,32,37,30,45,28,62,46,63,53,53,65,30,33,39,30,60,61,40,35,50
189,20180615,154500,218,10,23.34,32,30,32,37,30,45,28,62,46,63,52,52,65,30,33,39,31,60,61,40,35,50
190,20180615,155000,218,10,23.34,32,30,32,37,30,45,28,62,46,64,53,53,65,30,33,39,31,60,61,40,35,50
